comparable_boundary_group_id	mapping_method	mapping_status	group_n_species	group_species_coverage	group_msa_column	run_id	species_id	scientific_name	protein_id	transcript_id	boundary_id	left_exon_id	right_exon_id	exon_transition	native_protein_position	msa_column	msa_mapping_status	nearest_domain_instance_id	nearest_domain_accession	nearest_domain_label	nearest_edge	nearest_edge_position	signed_distance	absolute_distance	boundary_class	domain_annotation_available	mapping_confidence	review_reason
CBG26	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	863	example	felis_catus	Felis catus	XP_044896695.1	XM_045040760.1	XP_044896695.1:E12_E13	XP_044896695.1:exon12	XP_044896695.1:exon13	E12 → E13	641	863	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-148	148	inside_domain	True	0.5	
CBG26	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	863	example	bos_taurus	Bos taurus	XP_059737724.1	XM_059881741.1	XP_059737724.1:E12_E13	XP_059737724.1:exon12	XP_059737724.1:exon13	E12 → E13	641	863	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-148	148	inside_domain	True	0.5	
CBG26	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	863	example	sus_scrofa	Sus scrofa	XP_084849197.1	XM_084993071.1	XP_084849197.1:E12_E13	XP_084849197.1:exon12	XP_084849197.1:exon13	E12 → E13	641	863	mapped	IPR001245:456-780	IPR001245	kinase	end	780	-139	139	inside_domain	True	0.5	
CBG26	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	863	example	equus_caballus	Equus caballus	XP_014588430.1	XM_014732944.3	XP_014588430.1:E13_E14	XP_014588430.1:exon13	XP_014588430.1:exon14	E13 → E14	691	863	mapped	IPR001245:506-839	IPR001245	kinase	end	839	-148	148	inside_domain	True	0.5	
CBG26	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	863	example	ovis_aries	Ovis aries	XP_060260490.1	XM_060404507.1	XP_060260490.1:E12_E13	XP_060260490.1:exon12	XP_060260490.1:exon13	E12 → E13	641	863	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-148	148	inside_domain	True	0.5	
CBG26	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	863	example	monodelphis_domestica	Monodelphis domestica	XP_056659242.1	XM_056803264.1	XP_056659242.1:E12_E13	XP_056659242.1:exon12	XP_056659242.1:exon13	E12 → E13	640	863	mapped	IPR001245:455-788	IPR001245	kinase	end	788	-148	148	inside_domain	True	0.5	
CBG26	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	863	example	ornithorhynchus_anatinus	Ornithorhynchus anatinus	XP_028936644.1	XM_029080811.2	XP_028936644.1:E12_E13	XP_028936644.1:exon12	XP_028936644.1:exon13	E12 → E13	640	863	mapped	IPR001245:455-788	IPR001245	kinase	end	788	-148	148	inside_domain	True	0.5	
CBG26	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	863	example	gallus_gallus	Gallus gallus	NP_990650.2	NM_205319.4	NP_990650.2:E12_E13	NP_990650.2:exon12	NP_990650.2:exon13	E12 → E13	643	863	mapped	IPR001245:458-791	IPR001245	kinase	end	791	-148	148	inside_domain	True	0.5	
CBG26	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	863	example	taeniopygia_guttata	Taeniopygia guttata	XP_072787409.1	XM_072931308.1	XP_072787409.1:E13_E14	XP_072787409.1:exon13	XP_072787409.1:exon14	E13 → E14	691	863	mapped	IPR001245:506-839	IPR001245	kinase	end	839	-148	148	inside_domain	True	0.5	
CBG26	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	863	example	alligator_mississippiensis	Alligator mississippiensis	XP_006266188.1	XM_006266126.4	XP_006266188.1:E12_E13	XP_006266188.1:exon12	XP_006266188.1:exon13	E12 → E13	643	863	mapped	IPR001245:458-791	IPR001245	kinase	end	791	-148	148	inside_domain	True	0.5	
CBG27	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	904	example	pan_troglodytes	Pan troglodytes	XP_054516514.1	XM_054660539.2	XP_054516514.1:E13_E14	XP_054516514.1:exon13	XP_054516514.1:exon14	E13 → E14	682	904	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-107	107	inside_domain	True	0.5	
CBG27	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	904	example	macaca_mulatta	Macaca mulatta	XP_077803775.1	XM_077947649.1	XP_077803775.1:E13_E14	XP_077803775.1:exon13	XP_077803775.1:exon14	E13 → E14	680	904	mapped	IPR001245:454-787	IPR001245	kinase	end	787	-107	107	inside_domain	True	0.5	
CBG27	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	904	example	callithrix_jacchus	Callithrix jacchus	XP_078202765.1	XM_078346639.1	XP_078202765.1:E13_E14	XP_078202765.1:exon13	XP_078202765.1:exon14	E13 → E14	682	904	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-107	107	inside_domain	True	0.5	
CBG27	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	904	example	rattus_norvegicus	Rattus norvegicus	XP_063137149.1	XM_063281079.1	XP_063137149.1:E13_E14	XP_063137149.1:exon13	XP_063137149.1:exon14	E13 → E14	682	904	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-107	107	inside_domain	True	0.5	
CBG27	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	904	example	oryctolagus_cuniculus	Oryctolagus cuniculus	XP_069913096.1	XM_070056995.1	XP_069913096.1:E13_E14	XP_069913096.1:exon13	XP_069913096.1:exon14	E13 → E14	682	904	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-107	107	inside_domain	True	0.5	
CBG27	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	904	example	felis_catus	Felis catus	XP_044896695.1	XM_045040760.1	XP_044896695.1:E13_E14	XP_044896695.1:exon13	XP_044896695.1:exon14	E13 → E14	682	904	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-107	107	inside_domain	True	0.5	
CBG27	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	904	example	bos_taurus	Bos taurus	XP_059737724.1	XM_059881741.1	XP_059737724.1:E13_E14	XP_059737724.1:exon13	XP_059737724.1:exon14	E13 → E14	682	904	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-107	107	inside_domain	True	0.5	
CBG27	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	904	example	sus_scrofa	Sus scrofa	XP_084849197.1	XM_084993071.1	XP_084849197.1:E13_E14	XP_084849197.1:exon13	XP_084849197.1:exon14	E13 → E14	682	904	mapped	IPR001245:456-780	IPR001245	kinase	end	780	-98	98	inside_domain	True	0.5	
CBG27	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	904	example	equus_caballus	Equus caballus	XP_014588430.1	XM_014732944.3	XP_014588430.1:E14_E15	XP_014588430.1:exon14	XP_014588430.1:exon15	E14 → E15	732	904	mapped	IPR001245:506-839	IPR001245	kinase	end	839	-107	107	inside_domain	True	0.5	
CBG27	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	904	example	ovis_aries	Ovis aries	XP_060260490.1	XM_060404507.1	XP_060260490.1:E13_E14	XP_060260490.1:exon13	XP_060260490.1:exon14	E13 → E14	682	904	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-107	107	inside_domain	True	0.5	
CBG27	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	904	example	monodelphis_domestica	Monodelphis domestica	XP_056659242.1	XM_056803264.1	XP_056659242.1:E13_E14	XP_056659242.1:exon13	XP_056659242.1:exon14	E13 → E14	681	904	mapped	IPR001245:455-788	IPR001245	kinase	end	788	-107	107	inside_domain	True	0.5	
CBG27	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	904	example	ornithorhynchus_anatinus	Ornithorhynchus anatinus	XP_028936644.1	XM_029080811.2	XP_028936644.1:E13_E14	XP_028936644.1:exon13	XP_028936644.1:exon14	E13 → E14	681	904	mapped	IPR001245:455-788	IPR001245	kinase	end	788	-107	107	inside_domain	True	0.5	
CBG27	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	904	example	gallus_gallus	Gallus gallus	NP_990650.2	NM_205319.4	NP_990650.2:E13_E14	NP_990650.2:exon13	NP_990650.2:exon14	E13 → E14	684	904	mapped	IPR001245:458-791	IPR001245	kinase	end	791	-107	107	inside_domain	True	0.5	
CBG27	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	904	example	taeniopygia_guttata	Taeniopygia guttata	XP_072787409.1	XM_072931308.1	XP_072787409.1:E14_E15	XP_072787409.1:exon14	XP_072787409.1:exon15	E14 → E15	732	904	mapped	IPR001245:506-839	IPR001245	kinase	end	839	-107	107	inside_domain	True	0.5	
CBG27	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	904	example	alligator_mississippiensis	Alligator mississippiensis	XP_006266188.1	XM_006266126.4	XP_006266188.1:E13_E14	XP_006266188.1:exon13	XP_006266188.1:exon14	E13 → E14	684	904	mapped	IPR001245:458-791	IPR001245	kinase	end	791	-107	107	inside_domain	True	0.5	
CBG28	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	928	example	pan_troglodytes	Pan troglodytes	XP_054516514.1	XM_054660539.2	XP_054516514.1:E14_E15	XP_054516514.1:exon14	XP_054516514.1:exon15	E14 → E15	706	928	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-83	83	inside_domain	True	0.5	
CBG28	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	928	example	macaca_mulatta	Macaca mulatta	XP_077803775.1	XM_077947649.1	XP_077803775.1:E14_E15	XP_077803775.1:exon14	XP_077803775.1:exon15	E14 → E15	704	928	mapped	IPR001245:454-787	IPR001245	kinase	end	787	-83	83	inside_domain	True	0.5	
CBG28	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	928	example	callithrix_jacchus	Callithrix jacchus	XP_078202765.1	XM_078346639.1	XP_078202765.1:E14_E15	XP_078202765.1:exon14	XP_078202765.1:exon15	E14 → E15	706	928	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-83	83	inside_domain	True	0.5	
CBG28	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	928	example	rattus_norvegicus	Rattus norvegicus	XP_063137149.1	XM_063281079.1	XP_063137149.1:E14_E15	XP_063137149.1:exon14	XP_063137149.1:exon15	E14 → E15	706	928	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-83	83	inside_domain	True	0.5	
CBG28	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	928	example	oryctolagus_cuniculus	Oryctolagus cuniculus	XP_069913096.1	XM_070056995.1	XP_069913096.1:E14_E15	XP_069913096.1:exon14	XP_069913096.1:exon15	E14 → E15	706	928	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-83	83	inside_domain	True	0.5	
CBG28	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	928	example	felis_catus	Felis catus	XP_044896695.1	XM_045040760.1	XP_044896695.1:E14_E15	XP_044896695.1:exon14	XP_044896695.1:exon15	E14 → E15	706	928	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-83	83	inside_domain	True	0.5	
CBG28	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	928	example	bos_taurus	Bos taurus	XP_059737724.1	XM_059881741.1	XP_059737724.1:E14_E15	XP_059737724.1:exon14	XP_059737724.1:exon15	E14 → E15	706	928	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-83	83	inside_domain	True	0.5	
CBG28	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	928	example	sus_scrofa	Sus scrofa	XP_084849197.1	XM_084993071.1	XP_084849197.1:E14_E15	XP_084849197.1:exon14	XP_084849197.1:exon15	E14 → E15	706	928	mapped	IPR001245:456-780	IPR001245	kinase	end	780	-74	74	inside_domain	True	0.5	
CBG28	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	928	example	equus_caballus	Equus caballus	XP_014588430.1	XM_014732944.3	XP_014588430.1:E15_E16	XP_014588430.1:exon15	XP_014588430.1:exon16	E15 → E16	756	928	mapped	IPR001245:506-839	IPR001245	kinase	end	839	-83	83	inside_domain	True	0.5	
CBG28	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	928	example	ovis_aries	Ovis aries	XP_060260490.1	XM_060404507.1	XP_060260490.1:E14_E15	XP_060260490.1:exon14	XP_060260490.1:exon15	E14 → E15	706	928	mapped	IPR001245:456-789	IPR001245	kinase	end	789	-83	83	inside_domain	True	0.5	
CBG28	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	928	example	monodelphis_domestica	Monodelphis domestica	XP_056659242.1	XM_056803264.1	XP_056659242.1:E14_E15	XP_056659242.1:exon14	XP_056659242.1:exon15	E14 → E15	705	928	mapped	IPR001245:455-788	IPR001245	kinase	end	788	-83	83	inside_domain	True	0.5	
CBG28	msa_aligned_position	supported_comparable	15	alligator_mississippiensis,bos_taurus,callithrix_jacchus,equus_caballus,felis_catus,gallus_gallus,macaca_mulatta,monodelphis_domestica,ornithorhynchus_anatinus,oryctolagus_cuniculus,ovis_aries,pan_troglodytes,rattus_norvegicus,sus_scrofa,taeniopygia_guttata	928	example	ornithorhynchus_anatinus	Ornithorhynchus anatinus	XP_028936644.1	XM_029080811.2	XP_028936644.1:E14_E15	XP_028936644.1:exon14	XP_028936644.1:exon15	E14 → E15	705	928	mapped	IPR001245:455-788	IPR001245	kinase	end	788	-83	83	inside_domain	True	0.5	
