species	isoform	transcript_id	protein_id	protein_length	feature_type	feature_label	start_aa	end_aa	track	source	status
oreochromis_niloticus	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon	exon 10 (CDS10)	471	512	exon	cds_features_native (ENSONIT00000047381)	native_reconstructed
oreochromis_niloticus	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon	exon 11 (CDS11)	512	549	exon	cds_features_native (ENSONIT00000047381)	native_reconstructed
oreochromis_niloticus	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon	exon 12 (CDS12)	549	612	exon	cds_features_native (ENSONIT00000047381)	native_reconstructed
oreochromis_niloticus	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon	exon 13 (CDS13)	613	653	exon	cds_features_native (ENSONIT00000047381)	native_reconstructed
oreochromis_niloticus	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon	exon 14 (CDS14)	654	677	exon	cds_features_native (ENSONIT00000047381)	native_reconstructed
oreochromis_niloticus	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon	exon 15 (CDS15)	677	723	exon	cds_features_native (ENSONIT00000047381)	native_reconstructed
oreochromis_niloticus	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon	exon 16 (CDS16)	723	758	exon	cds_features_native (ENSONIT00000047381)	native_reconstructed
oreochromis_niloticus	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon	exon 17 (CDS17)	759	812	exon	cds_features_native (ENSONIT00000047381)	native_reconstructed
oreochromis_niloticus	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	warning	signal peptide not annotated (no signal-peptide predictor)			warning	qc	architecture_supported_with_minor_flags
oreochromis_niloticus	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported_with_minor_flags
oreochromis_niloticus	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	warning	cassette boundary precision: unknown_codon_phase			warning	qc	architecture_supported_with_minor_flags
oreochromis_niloticus	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	warning	coding-exon blocks reconstructed from native CDS (display-coordinate sanitation)			warning	qc	architecture_supported_with_minor_flags
oreochromis_niloticus	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	warning	biology unchanged			warning	qc	architecture_supported_with_minor_flags
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	ig_like_domain	Ig1	69	137	domain	interproscan	representative
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	ig_like_domain	Ig2	189	266	domain	interproscan	representative
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	ig_like_domain	Ig3	281	375	domain	interproscan	representative
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	transmembrane_pytmhmm	TM	393	415	domain	pyTMHMM	receptor_tm
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	kinase_domain	kinase	456	789	domain	interproscan	representative
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	other_domain	FGFR family fingerprint	26	835	domain	interproscan	family_level
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon	exon 1 (CDS1)	1	56	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon	exon 2 (CDS2)	56	145	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon	exon 3 (CDS3)	145	170	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon	exon 4 (CDS4)	170	226	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon	exon 5 (CDS5)	227	268	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon	exon 6 (CDS6)	268	331	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	IIIb_slot	exon 7 (IIIb cassette)	332	380	cassette	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon	exon 8 (CDS8)	380	447	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon	exon 9 (CDS9)	448	498	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon	exon 10 (CDS10)	498	539	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon	exon 11 (CDS11)	539	576	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon	exon 12 (CDS12)	576	639	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon	exon 13 (CDS13)	640	680	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon	exon 14 (CDS14)	681	704	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon	exon 15 (CDS15)	704	750	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon	exon 16 (CDS16)	750	785	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon	exon 17 (CDS17)	786	840	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	warning	signal peptide not annotated (no signal-peptide predictor)			warning	qc	architecture_supported_with_minor_flags
ornithorhynchus_anatinus	IIIb	XM_029080810.2	XP_028936643.1	840	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported_with_minor_flags
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	ig_like_domain	Ig1	69	137	domain	interproscan	representative
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	ig_like_domain	Ig2	189	266	domain	interproscan	representative
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	ig_like_domain	Ig3	284	364	domain	interproscan	representative
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	transmembrane_pytmhmm	TM	392	414	domain	pyTMHMM	receptor_tm
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	kinase_domain	kinase	455	788	domain	interproscan	representative
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	other_domain	FGFR family fingerprint	26	834	domain	interproscan	family_level
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon	exon 1 (CDS1)	1	56	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon	exon 2 (CDS2)	56	145	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon	exon 3 (CDS3)	145	170	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon	exon 4 (CDS4)	170	226	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon	exon 5 (CDS5)	227	268	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon	exon 6 (CDS6)	268	331	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	IIIc_slot	exon 7 (IIIc cassette)	332	381	cassette	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon	exon 8 (CDS8)	381	448	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon	exon 9 (CDS9)	449	499	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon	exon 10 (CDS10)	499	540	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon	exon 11 (CDS11)	540	577	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon	exon 12 (CDS12)	577	640	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon	exon 13 (CDS13)	641	681	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon	exon 14 (CDS14)	682	705	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon	exon 15 (CDS15)	705	751	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon	exon 16 (CDS16)	751	786	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon	exon 17 (CDS17)	787	839	exon	figure3C	coordinate_mapped
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	warning	signal peptide not annotated (no signal-peptide predictor)			warning	qc	architecture_supported_with_minor_flags
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported_with_minor_flags
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	warning	final coding-exon block end clamped to protein length (+1/+2 aa codon-boundary rounding)			warning	qc	architecture_supported_with_minor_flags
ornithorhynchus_anatinus	IIIc	XM_029080811.2	XP_028936644.1	839	warning	coordinates otherwise unchanged			warning	qc	architecture_supported_with_minor_flags
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	ig_like_domain	Ig1	64	128	domain	interproscan	representative
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	ig_like_domain	Ig2	190	267	domain	interproscan	representative
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	ig_like_domain	Ig3	282	376	domain	interproscan	representative
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	transmembrane_pytmhmm	TM	394	416	domain	pyTMHMM	receptor_tm
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	transmembrane_pytmhmm	sig. anchor	14	36	domain	pyTMHMM	n_terminal_signal_anchor
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	kinase_domain	kinase	457	790	domain	interproscan	representative
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	other_domain	FGFR family fingerprint	27	835	domain	interproscan	family_level
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	coding_exon	exon 1 (CDS1)	1	56	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	coding_exon	exon 2 (CDS2)	56	145	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	coding_exon	exon 3 (CDS3)	145	171	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	coding_exon	exon 4 (CDS4)	171	227	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	coding_exon	exon 5 (CDS5)	228	269	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	coding_exon	exon 6 (CDS6)	269	332	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	IIIb_slot	exon 7 (IIIb cassette)	333	381	cassette	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	coding_exon	exon 8 (CDS8)	381	448	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	coding_exon	exon 9 (CDS9)	449	499	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	coding_exon	exon 10 (CDS10)	499	540	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	coding_exon	exon 11 (CDS11)	540	577	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	coding_exon	exon 12 (CDS12)	577	640	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	coding_exon	exon 13 (CDS13)	641	681	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	coding_exon	exon 14 (CDS14)	682	705	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	coding_exon	exon 15 (CDS15)	705	751	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	coding_exon	exon 16 (CDS16)	751	786	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	coding_exon	exon 17 (CDS17)	787	841	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported
oryctolagus_cuniculus	IIIb	XM_070056999.1	XP_069913100.1	841	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	ig_like_domain	Ig1	64	128	domain	interproscan	representative
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	ig_like_domain	Ig2	190	267	domain	interproscan	representative
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	ig_like_domain	Ig3	285	365	domain	interproscan	representative
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	transmembrane_pytmhmm	TM	393	415	domain	pyTMHMM	receptor_tm
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	transmembrane_pytmhmm	sig. anchor	14	36	domain	pyTMHMM	n_terminal_signal_anchor
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	kinase_domain	kinase	456	789	domain	interproscan	representative
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	other_domain	FGFR family fingerprint	27	834	domain	interproscan	family_level
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	coding_exon	exon 1 (CDS1)	1	56	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	coding_exon	exon 2 (CDS2)	56	145	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	coding_exon	exon 3 (CDS3)	145	171	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	coding_exon	exon 4 (CDS4)	171	227	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	coding_exon	exon 5 (CDS5)	228	269	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	coding_exon	exon 6 (CDS6)	269	332	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	IIIc_slot	exon 7 (IIIc cassette)	333	382	cassette	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	coding_exon	exon 8 (CDS8)	382	449	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	coding_exon	exon 9 (CDS9)	450	500	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	coding_exon	exon 10 (CDS10)	500	541	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	coding_exon	exon 11 (CDS11)	541	578	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	coding_exon	exon 12 (CDS12)	578	641	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	coding_exon	exon 13 (CDS13)	642	682	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	coding_exon	exon 14 (CDS14)	683	706	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	coding_exon	exon 15 (CDS15)	706	752	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	coding_exon	exon 16 (CDS16)	752	787	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	coding_exon	exon 17 (CDS17)	788	840	exon	figure3C	coordinate_mapped
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	warning	signal region supported by N-terminal pyTMHMM anchor (no dedicated signal-peptide predictor)			warning	qc	architecture_supported
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	warning	Ig1/Ig2/Ig3 numbering positional only (no CDD FGFR-specific Ig numbering)			warning	qc	architecture_supported
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	warning	final coding-exon block end clamped to protein length (+1/+2 aa codon-boundary rounding)			warning	qc	architecture_supported
oryctolagus_cuniculus	IIIc	XM_070056995.1	XP_069913096.1	840	warning	coordinates otherwise unchanged			warning	qc	architecture_supported
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	ig_like_domain	Ig1	67	128	domain	interproscan	representative
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	ig_like_domain	Ig2	187	264	domain	interproscan	representative
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	ig_like_domain	Ig3	279	373	domain	interproscan	representative
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	transmembrane_pytmhmm	TM	387	409	domain	pyTMHMM	receptor_tm
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	transmembrane_pytmhmm	sig. anchor	20	39	domain	pyTMHMM	n_terminal_signal_anchor
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	kinase_domain	kinase	448	779	domain	interproscan	representative
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	other_domain	FGFR family fingerprint	32	824	domain	interproscan	family_level
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	coding_exon	exon 1 (CDS1)	1	57	exon	cds_features_native (XM_011484753.4)	native_reconstructed
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	coding_exon	exon 2 (CDS2)	57	143	exon	cds_features_native (XM_011484753.4)	native_reconstructed
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	coding_exon	exon 3 (CDS3)	143	168	exon	cds_features_native (XM_011484753.4)	native_reconstructed
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	coding_exon	exon 4 (CDS4)	168	224	exon	cds_features_native (XM_011484753.4)	native_reconstructed
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	coding_exon	exon 5 (CDS5)	225	266	exon	cds_features_native (XM_011484753.4)	native_reconstructed
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	coding_exon	exon 6 (CDS6)	266	329	exon	cds_features_native (XM_011484753.4)	native_reconstructed
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	IIIb_slot	exon 7 (CDS7)	330	376	cassette	figure3C	coordinate_mapped
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	coding_exon	exon 8 (CDS8)	376	442	exon	cds_features_native (XM_011484753.4)	native_reconstructed
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	coding_exon	exon 9 (CDS9)	443	489	exon	cds_features_native (XM_011484753.4)	native_reconstructed
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	coding_exon	exon 10 (CDS10)	489	530	exon	cds_features_native (XM_011484753.4)	native_reconstructed
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	coding_exon	exon 11 (CDS11)	530	567	exon	cds_features_native (XM_011484753.4)	native_reconstructed
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	coding_exon	exon 12 (CDS12)	567	630	exon	cds_features_native (XM_011484753.4)	native_reconstructed
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	coding_exon	exon 13 (CDS13)	631	671	exon	cds_features_native (XM_011484753.4)	native_reconstructed
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	coding_exon	exon 14 (CDS14)	672	695	exon	cds_features_native (XM_011484753.4)	native_reconstructed
oryzias_latipes	IIIb	XM_011484753.4	XP_011483055.1	830	coding_exon	exon 15 (CDS15)	695	741	exon	cds_features_native (XM_011484753.4)	native_reconstructed
