species	assembly_accession	annotation_source	annotation_release_or_date	seqid	fgfr2_gene_id	fgfr2_transcript_id	fgfr2_protein_id	fgfr2_start	fgfr2_end	fgfr2_strand	neighbor_rank	neighbor_side	neighbor_gene_id	neighbor_symbol_raw	neighbor_start	neighbor_end	neighbor_strand	neighbor_biotype	neighbor_protein_id	neighbor_protein_sequence_available	distance_to_fgfr2	source_file	extraction_status	extraction_warning
meleagris_gallopavo	GCF_000146605.3	NCBI RefSeq (datasets genomic.gff)	Turkey_5.1	NC_015018.2	GeneID:100540905	ENSMGAT00000021846;ENSMGAT00000037037	XP_010713192.1	31543204	31585982	-	6	upstream	GeneID:100540285	INPP5F	32115412	32151088	+	protein_coding	XP_031410458.1	true	529430	external:NCBI/GCF_000146605.3/genomic.gff	neighborhood_extracted	
meleagris_gallopavo	GCF_000146605.3	NCBI RefSeq (datasets genomic.gff)	Turkey_5.1	NC_015018.2	GeneID:100540905	ENSMGAT00000021846;ENSMGAT00000037037	XP_010713192.1	31543204	31585982	-	7	upstream	GeneID:100540441	MCMBP	32154413	32166725	-	protein_coding	XP_010713239.1	true	568431	external:NCBI/GCF_000146605.3/genomic.gff	neighborhood_extracted	
meleagris_gallopavo	GCF_000146605.3	NCBI RefSeq (datasets genomic.gff)	Turkey_5.1	NC_015018.2	GeneID:100540905	ENSMGAT00000021846;ENSMGAT00000037037	XP_010713192.1	31543204	31585982	-	8	upstream	GeneID:100540130	BAG3	32167013	32185342	+	protein_coding	XP_031410459.1	true	581031	external:NCBI/GCF_000146605.3/genomic.gff	neighborhood_extracted	
meleagris_gallopavo	GCF_000146605.3	NCBI RefSeq (datasets genomic.gff)	Turkey_5.1	NC_015018.2	GeneID:100540905	ENSMGAT00000021846;ENSMGAT00000037037	XP_010713192.1	31543204	31585982	-	9	upstream	GeneID:100539976	TIAL1	32226638	32247099	-	protein_coding	XP_019473447.1	true	640656	external:NCBI/GCF_000146605.3/genomic.gff	neighborhood_extracted	
meleagris_gallopavo	GCF_000146605.3	NCBI RefSeq (datasets genomic.gff)	Turkey_5.1	NC_015018.2	GeneID:100540905	ENSMGAT00000021846;ENSMGAT00000037037	XP_010713192.1	31543204	31585982	-	10	upstream	GeneID:104912077	LOC104912077	32248767	32253427	+	protein_coding	XP_010713203.1	true	662785	external:NCBI/GCF_000146605.3/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	1	downstream	GeneID:100220549	WDR11	32067978	32102882	+	protein_coding	XP_030132407.2	true	179321	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	2	downstream	GeneID:100226377	PLPP4	31947561	31993531	+	protein_coding	XP_030132406.1	true	288672	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	3	downstream	GeneID:100229205	SEC23IP	31786171	31807952	+	protein_coding	XP_072787406.1	true	474251	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	4	downstream	GeneID:121470197	MCMBP	31772282	31786119	-	protein_coding	XP_041573120.2	true	496084	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	5	downstream	GeneID:100232128	INPP5F	31731392	31770864	+	protein_coding	XP_012430124.5	true	511339	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	6	downstream	GeneID:100228262	BAG3	31694725	31711272	+	protein_coding	XP_030132402.4	true	570931	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	7	downstream	GeneID:100218641	TIAL1	31665436	31682805	-	protein_coding	XP_030132396.1	true	599398	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	8	downstream	GeneID:100224428	RGS10	31633650	31654651	-	protein_coding	XP_030132400.4	true	627552	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	9	downstream	GeneID:100227306	GRK5	31462875	31615357	+	protein_coding	XP_012430120.1	true	666846	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	10	downstream	GeneID:100226317	PRDX3	31449488	31455394	-	protein_coding	XP_030132392.3	true	826809	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	1	upstream	GeneID:100230111	ATE1	32426854	32495053	-	protein_coding	XP_030132417.4	true	63492	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	2	upstream	GeneID:100224423	NSMCE4A	32495828	32504406	-	protein_coding	XP_030132420.1	true	132466	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	3	upstream	GeneID:100220486	TACC2	32509195	32636452	+	protein_coding	XP_072787419.1	true	145833	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	4	upstream	GeneID:100231121	LOC100231121	32636596	32640720	+	protein_coding	XP_002189194.7	true	273234	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	5	upstream	GeneID:100217594	PLEKHA1	32683375	32714589	+	protein_coding	XP_012430174.1	true	320013	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	6	upstream	GeneID:100219623	HTRA1	32720711	32751769	+	protein_coding	XP_072787436.1	true	357349	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	7	upstream	GeneID:100226373	DMBT1	32764079	32816001	+	protein_coding	XP_072787672.1	true	400717	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	8	upstream	GeneID:121470151	LOC121470151	32826797	32837623	+	protein_coding	XP_072787437.1	true	463435	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	9	upstream	GeneID:100223499	C6H10orf88	32840419	32845421	-	protein_coding	XP_072787447.1	true	477057	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
taeniopygia_guttata	GCF_048771995.1	NCBI RefSeq (datasets genomic.gff)	bTaeGut7.mat	NC_133031.1	GeneID:100223379	XM_072931307.1;XM_072931308.1	XP_072787410.1	32282203	32363362	-	10	upstream	GeneID:100220484	LOC100220484	32847131	32863202	+	protein_coding	XP_030132435.4	true	483769	external:NCBI/GCF_048771995.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	1	downstream	GeneID:132251249	LOC132251249	85862841	85864016	-	protein_coding	XP_059586329.1	true	36891	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	2	downstream	GeneID:102560532	WDR11	86202067	86305659	-	protein_coding	XP_059586054.1	true	376117	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	3	downstream	GeneID:102575543	PLPP4	86566079	86674192	-	protein_coding	XP_019341451.1	true	740129	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	4	downstream	GeneID:102558171	SEC23IP	87053752	87099106	-	protein_coding	XP_059586058.1	true	1227802	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	5	downstream	GeneID:102576842	MCMBP	87099202	87131319	+	protein_coding	XP_006267280.2	true	1273252	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	6	downstream	GeneID:102576612	INPP5F	87132921	87226696	-	protein_coding	XP_059586056.1	true	1306971	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	7	downstream	GeneID:102576375	BAG3	87273631	87295526	-	protein_coding	XP_006267278.2	true	1447681	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	8	downstream	GeneID:102562025	TIAL1	87343570	87369147	+	protein_coding	XP_006267274.1	true	1517620	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	9	downstream	GeneID:102575301	RGS10	87387549	87415263	+	protein_coding	XP_019341455.1	true	1561599	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	10	downstream	GeneID:102557717	GRK5	87446774	87697383	-	protein_coding	XP_019341456.1	true	1620824	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	1	upstream	GeneID:102574359	ATE1	85438063	85615744	+	protein_coding	XP_019341439.1	true	80727	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	2	upstream	GeneID:102572022	NSMCE4A	85417640	85435312	+	protein_coding	XP_006266192.3	true	261159	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	3	upstream	GeneID:102568380	TACC2	85149655	85384289	-	protein_coding	XP_019341433.1	true	312182	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	4	upstream	GeneID:102568611	BTBD16	85092641	85137076	-	protein_coding	XP_059586328.1	true	559395	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	5	upstream	GeneID:102567994	PLEKHA1	84989292	85054362	-	protein_coding	XP_014450098.1	true	642109	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	6	upstream	GeneID:102568843	HTRA1	84916500	84974884	-	protein_coding	XP_059586041.1	true	721587	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	7	upstream	GeneID:106739408	LOC106739408	84755703	84882438	-	protein_coding	XP_059586327.1	true	814033	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	8	upstream	GeneID:102562942	LOC102562942	84715915	84739138	-	protein_coding	XP_059586326.1	true	957333	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	9	upstream	GeneID:102566472	LOC102566472	84687186	84699475	-	protein_coding	XP_059586325.1	true	996996	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
alligator_mississippiensis	GCF_030867095.1	NCBI RefSeq (datasets genomic.gff)	rAllMis1	NC_081829.1	GeneID:102564591	XM_006266126.4;XM_059730070.1	XP_059586053.1	85696471	85825950	+	10	upstream	GeneID:102566234	LOC102566234	84584099	84647139	-	protein_coding	XP_059586324.1	true	1049332	external:NCBI/GCF_030867095.1/genomic.gff	neighborhood_extracted	
chrysemys_picta_bellii	GCF_011386835.1	NCBI RefSeq (datasets genomic.gff)	ASM1138683v2	NC_088797.1	GeneID:101933273	XM_024109913.3;XM_065552341.1	XP_005307742.1	110835718	110930076	+	1	downstream	GeneID:101932839	WDR11	111249092	111316393	-	protein_coding	XP_005307739.2	true	319016	external:NCBI/GCF_011386835.1/genomic.gff	neighborhood_extracted	
chrysemys_picta_bellii	GCF_011386835.1	NCBI RefSeq (datasets genomic.gff)	ASM1138683v2	NC_088797.1	GeneID:101933273	XM_024109913.3;XM_065552341.1	XP_005307742.1	110835718	110930076	+	2	downstream	GeneID:101932557	PLPP4	111518470	111615281	-	protein_coding	XP_008171529.1	true	588394	external:NCBI/GCF_011386835.1/genomic.gff	neighborhood_extracted	
chrysemys_picta_bellii	GCF_011386835.1	NCBI RefSeq (datasets genomic.gff)	ASM1138683v2	NC_088797.1	GeneID:101933273	XM_024109913.3;XM_065552341.1	XP_005307742.1	110835718	110930076	+	3	downstream	GeneID:135972950	LOC135972950	111628116	111630942	-	protein_coding	XP_065409710.1	true	698040	external:NCBI/GCF_011386835.1/genomic.gff	neighborhood_extracted	
chrysemys_picta_bellii	GCF_011386835.1	NCBI RefSeq (datasets genomic.gff)	ASM1138683v2	NC_088797.1	GeneID:101933273	XM_024109913.3;XM_065552341.1	XP_005307742.1	110835718	110930076	+	4	downstream	GeneID:101932291	SEC23IP	111956499	112008278	-	protein_coding	XP_005307736.2	true	1026423	external:NCBI/GCF_011386835.1/genomic.gff	neighborhood_extracted	
chrysemys_picta_bellii	GCF_011386835.1	NCBI RefSeq (datasets genomic.gff)	ASM1138683v2	NC_088797.1	GeneID:101933273	XM_024109913.3;XM_065552341.1	XP_005307742.1	110835718	110930076	+	5	downstream	GeneID:101936041	MCMBP	112008314	112041571	+	protein_coding	XP_065408423.1	true	1078238	external:NCBI/GCF_011386835.1/genomic.gff	neighborhood_extracted	
chrysemys_picta_bellii	GCF_011386835.1	NCBI RefSeq (datasets genomic.gff)	ASM1138683v2	NC_088797.1	GeneID:101933273	XM_024109913.3;XM_065552341.1	XP_005307742.1	110835718	110930076	+	6	downstream	GeneID:101932015	INPP5F	112049213	112148419	-	protein_coding	XP_065408426.1	true	1119137	external:NCBI/GCF_011386835.1/genomic.gff	neighborhood_extracted	
chrysemys_picta_bellii	GCF_011386835.1	NCBI RefSeq (datasets genomic.gff)	ASM1138683v2	NC_088797.1	GeneID:101933273	XM_024109913.3;XM_065552341.1	XP_005307742.1	110835718	110930076	+	7	downstream	GeneID:101933274	BAG3	112210067	112237372	-	protein_coding	XP_005284228.2	true	1279991	external:NCBI/GCF_011386835.1/genomic.gff	neighborhood_extracted	
chrysemys_picta_bellii	GCF_011386835.1	NCBI RefSeq (datasets genomic.gff)	ASM1138683v2	NC_088797.1	GeneID:101933273	XM_024109913.3;XM_065552341.1	XP_005307742.1	110835718	110930076	+	8	downstream	GeneID:101932475	TIAL1	112263120	112290834	+	protein_coding	XP_065408435.1	true	1333044	external:NCBI/GCF_011386835.1/genomic.gff	neighborhood_extracted	
chrysemys_picta_bellii	GCF_011386835.1	NCBI RefSeq (datasets genomic.gff)	ASM1138683v2	NC_088797.1	GeneID:101933273	XM_024109913.3;XM_065552341.1	XP_005307742.1	110835718	110930076	+	9	downstream	GeneID:101931816	RGS10	112331463	112362202	+	protein_coding	XP_042711253.1	true	1401387	external:NCBI/GCF_011386835.1/genomic.gff	neighborhood_extracted	
chrysemys_picta_bellii	GCF_011386835.1	NCBI RefSeq (datasets genomic.gff)	ASM1138683v2	NC_088797.1	GeneID:101933273	XM_024109913.3;XM_065552341.1	XP_005307742.1	110835718	110930076	+	10	downstream	GeneID:101931530	GRK5	112400813	112633750	-	protein_coding	XP_065408436.1	true	1470737	external:NCBI/GCF_011386835.1/genomic.gff	neighborhood_extracted	
chrysemys_picta_bellii	GCF_011386835.1	NCBI RefSeq (datasets genomic.gff)	ASM1138683v2	NC_088797.1	GeneID:101933273	XM_024109913.3;XM_065552341.1	XP_005307742.1	110835718	110930076	+	1	upstream	GeneID:135972792	LOC135972792	110653767	110656861	-	protein_coding	XP_065408402.1	true	178857	external:NCBI/GCF_011386835.1/genomic.gff	neighborhood_extracted	
chrysemys_picta_bellii	GCF_011386835.1	NCBI RefSeq (datasets genomic.gff)	ASM1138683v2	NC_088797.1	GeneID:101933273	XM_024109913.3;XM_065552341.1	XP_005307742.1	110835718	110930076	+	2	upstream	GeneID:101934367	ATE1	110588537	110743264	+	protein_coding	XP_065408406.1	true	92454	external:NCBI/GCF_011386835.1/genomic.gff	neighborhood_extracted	
chrysemys_picta_bellii	GCF_011386835.1	NCBI RefSeq (datasets genomic.gff)	ASM1138683v2	NC_088797.1	GeneID:101933273	XM_024109913.3;XM_065552341.1	XP_005307742.1	110835718	110930076	+	3	upstream	GeneID:122172122	NSMCE4A	110563255	110585096	+	protein_coding	XP_042711267.2	true	250622	external:NCBI/GCF_011386835.1/genomic.gff	neighborhood_extracted	
chrysemys_picta_bellii	GCF_011386835.1	NCBI RefSeq (datasets genomic.gff)	ASM1138683v2	NC_088797.1	GeneID:101933273	XM_024109913.3;XM_065552341.1	XP_005307742.1	110835718	110930076	+	4	upstream	GeneID:101935409	TACC2	110330653	110548985	-	protein_coding	XP_065408378.1	true	286733	external:NCBI/GCF_011386835.1/genomic.gff	neighborhood_extracted	
chrysemys_picta_bellii	GCF_011386835.1	NCBI RefSeq (datasets genomic.gff)	ASM1138683v2	NC_088797.1	GeneID:101933273	XM_024109913.3;XM_065552341.1	XP_005307742.1	110835718	110930076	+	5	upstream	GeneID:101936571	BTBD16	110280316	110314523	-	protein_coding	XP_065409702.1	true	521195	external:NCBI/GCF_011386835.1/genomic.gff	neighborhood_extracted	
