species	isoform	final_isoform_label	transcript_id	protein_id	protein_length	boundary_type	boundary_label	boundary_aa	nearest_domain_label	nearest_domain_class	nearest_domain_start_aa	nearest_domain_end_aa	nearest_domain_boundary_type	distance_to_nearest_domain_boundary	boundary_class	architecture_qc_status	exon_block_display_status	source_coordinate_status	notes
oreochromis_niloticus	IIIc	IIIc	ENSONIT00000047381	ENSONIP00000063320	812	coding_exon_end	exon 17 (CDS17)	812	kinase	kinase	431	761	end	51	between_domains	architecture_supported_with_minor_flags	native_exon_blocks_reconstructed	reconstruct_from_native_cds	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	cassette_start	exon 7 (IIIb cassette)	332	Ig3	Ig-like	281	375	end	43	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	cassette boundary (primary thesis metric)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	cassette_end	exon 7 (IIIb cassette)	380	Ig3	Ig-like	281	375	end	5	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	cassette boundary (primary thesis metric)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_start	exon 1 (CDS1)	1	Ig1	Ig-like	69	137	start	68	between_domains	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_end	exon 1 (CDS1)	56	Ig1	Ig-like	69	137	start	13	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_start	exon 2 (CDS2)	56	Ig1	Ig-like	69	137	start	13	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_end	exon 2 (CDS2)	145	Ig1	Ig-like	69	137	end	8	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_start	exon 3 (CDS3)	145	Ig1	Ig-like	69	137	end	8	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_end	exon 3 (CDS3)	170	Ig2	Ig-like	189	266	start	19	between_domains	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_start	exon 4 (CDS4)	170	Ig2	Ig-like	189	266	start	19	between_domains	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_end	exon 4 (CDS4)	226	Ig2	Ig-like	189	266	start	37	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_start	exon 5 (CDS5)	227	Ig2	Ig-like	189	266	start	38	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_end	exon 5 (CDS5)	268	Ig2	Ig-like	189	266	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_start	exon 6 (CDS6)	268	Ig2	Ig-like	189	266	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_end	exon 6 (CDS6)	331	Ig3	Ig-like	281	375	end	44	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_start	exon 8 (CDS8)	380	Ig3	Ig-like	281	375	end	5	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_end	exon 8 (CDS8)	447	kinase	kinase	456	789	start	9	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_start	exon 9 (CDS9)	448	kinase	kinase	456	789	start	8	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_end	exon 9 (CDS9)	498	kinase	kinase	456	789	start	42	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_start	exon 10 (CDS10)	498	kinase	kinase	456	789	start	42	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_end	exon 10 (CDS10)	539	kinase	kinase	456	789	start	83	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_start	exon 11 (CDS11)	539	kinase	kinase	456	789	start	83	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_end	exon 11 (CDS11)	576	kinase	kinase	456	789	start	120	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_start	exon 12 (CDS12)	576	kinase	kinase	456	789	start	120	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_end	exon 12 (CDS12)	639	kinase	kinase	456	789	end	150	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_start	exon 13 (CDS13)	640	kinase	kinase	456	789	end	149	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_end	exon 13 (CDS13)	680	kinase	kinase	456	789	end	109	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_start	exon 14 (CDS14)	681	kinase	kinase	456	789	end	108	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_end	exon 14 (CDS14)	704	kinase	kinase	456	789	end	85	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_start	exon 15 (CDS15)	704	kinase	kinase	456	789	end	85	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_end	exon 15 (CDS15)	750	kinase	kinase	456	789	end	39	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_start	exon 16 (CDS16)	750	kinase	kinase	456	789	end	39	within_domain	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_end	exon 16 (CDS16)	785	kinase	kinase	456	789	end	4	near_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_start	exon 17 (CDS17)	786	kinase	kinase	456	789	end	3	aligned_to_domain_boundary	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIb	IIIb	XM_029080810.2	XP_028936643.1	840	coding_exon_end	exon 17 (CDS17)	840	kinase	kinase	456	789	end	51	between_domains	architecture_supported_with_minor_flags	figure3C_native	keep	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	cassette_start	exon 7 (IIIc cassette)	332	Ig3	Ig-like	284	364	end	32	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	cassette boundary (primary thesis metric)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	cassette_end	exon 7 (IIIc cassette)	381	TM	TM	392	414	start	11	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	cassette boundary (primary thesis metric)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_start	exon 1 (CDS1)	1	Ig1	Ig-like	69	137	start	68	between_domains	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_end	exon 1 (CDS1)	56	Ig1	Ig-like	69	137	start	13	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_start	exon 2 (CDS2)	56	Ig1	Ig-like	69	137	start	13	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_end	exon 2 (CDS2)	145	Ig1	Ig-like	69	137	end	8	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_start	exon 3 (CDS3)	145	Ig1	Ig-like	69	137	end	8	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_end	exon 3 (CDS3)	170	Ig2	Ig-like	189	266	start	19	between_domains	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_start	exon 4 (CDS4)	170	Ig2	Ig-like	189	266	start	19	between_domains	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_end	exon 4 (CDS4)	226	Ig2	Ig-like	189	266	start	37	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_start	exon 5 (CDS5)	227	Ig2	Ig-like	189	266	start	38	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_end	exon 5 (CDS5)	268	Ig2	Ig-like	189	266	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_start	exon 6 (CDS6)	268	Ig2	Ig-like	189	266	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_end	exon 6 (CDS6)	331	Ig3	Ig-like	284	364	end	33	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_start	exon 8 (CDS8)	381	TM	TM	392	414	start	11	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_end	exon 8 (CDS8)	448	kinase	kinase	455	788	start	7	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_start	exon 9 (CDS9)	449	kinase	kinase	455	788	start	6	near_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_end	exon 9 (CDS9)	499	kinase	kinase	455	788	start	44	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_start	exon 10 (CDS10)	499	kinase	kinase	455	788	start	44	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_end	exon 10 (CDS10)	540	kinase	kinase	455	788	start	85	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_start	exon 11 (CDS11)	540	kinase	kinase	455	788	start	85	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_end	exon 11 (CDS11)	577	kinase	kinase	455	788	start	122	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_start	exon 12 (CDS12)	577	kinase	kinase	455	788	start	122	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_end	exon 12 (CDS12)	640	kinase	kinase	455	788	end	148	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_start	exon 13 (CDS13)	641	kinase	kinase	455	788	end	147	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_end	exon 13 (CDS13)	681	kinase	kinase	455	788	end	107	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_start	exon 14 (CDS14)	682	kinase	kinase	455	788	end	106	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_end	exon 14 (CDS14)	705	kinase	kinase	455	788	end	83	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_start	exon 15 (CDS15)	705	kinase	kinase	455	788	end	83	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_end	exon 15 (CDS15)	751	kinase	kinase	455	788	end	37	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_start	exon 16 (CDS16)	751	kinase	kinase	455	788	end	37	within_domain	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_end	exon 16 (CDS16)	786	kinase	kinase	455	788	end	2	aligned_to_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_start	exon 17 (CDS17)	787	kinase	kinase	455	788	end	1	aligned_to_domain_boundary	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
ornithorhynchus_anatinus	IIIc	IIIc	XM_029080811.2	XP_028936644.1	839	coding_exon_end	exon 17 (CDS17)	839	kinase	kinase	455	788	end	51	between_domains	architecture_supported_with_minor_flags	minor_length_clamped	clamp_to_protein_length_with_minor_flag	coding-exon boundary (context)
